Title,Ratings,Original_Price,Manufacturing_Date,Expiry_Date,total_days,Demand,Demand_rank,days_remaining,Discount_Percentage,discount,ProductName_encoded
bb RoyalGobind,3.9,2600.0,2023-04-27,2023-05-27,30,Medium,1.0,0,10.37,0.0,689
bb PopularIdli/Idly,4.0,700.0,2023-08-24,2023-09-23,30,Medium,1.0,0,11.76,0.0,651
India GateBasmati,4.2,252.0,2023-04-10,2023-05-10,30,Medium,1.0,0,10.15,0.0,249
bb PopularRice/Akki,4.0,600.0,2022-10-08,2022-11-07,30,Medium,1.0,0,11.47,0.0,661
India GateBasmati,3.9,735.0,2023-07-26,2023-08-25,30,Medium,1.0,0,10.9,0.0,249
bb PopularRed,4.0,400.0,2025-01-28,2025-02-27,30,Medium,1.0,288,11.39,0.0,660
India GateBasmati,4.1,1100.0,2022-11-01,2022-12-01,30,Medium,1.0,0,10.96,0.0,249
bb RoyalBasmati,3.9,790.0,2024-01-07,2024-02-06,30,Medium,1.0,0,11.67,0.0,670
bb RoyalBasmati,3.3,700.0,2023-08-03,2023-09-02,30,Low,0.0,0,12.92,0.0,670
PreciaGolden Sweet,3.9,60.0,2022-12-20,2023-01-19,30,Medium,1.0,0,11.66,0.0,447
fresho!Frozen Green,3.9,480.0,2023-02-04,2023-03-06,30,Medium,1.0,0,10.79,0.0,742
fresho!Frozen Green,3.9,480.0,2024-12-21,2025-01-20,30,Medium,1.0,250,11.91,0.0,742
fresho!Frozen Sweet,3.9,200.0,2023-11-02,2023-12-02,30,Medium,1.0,0,10.14,0.0,743
Godrej YummiezGreen,3.7,160.0,2024-08-28,2024-09-27,30,Low,0.0,135,14.11,0.0,221
Godrej YummiezAmerican,4.0,110.0,2023-05-02,2023-06-01,30,Medium,1.0,0,11.69,0.0,220
FarmlandFrozen Sweet,3.7,110.0,2023-12-06,2024-01-05,30,Low,0.0,0,14.7,0.0,193
FarmlandFrozen Green,3.8,145.0,2024-08-10,2024-09-09,30,Low,0.0,117,13.85,0.0,192
SumeruSweet Corn3.8161,3.8,59.0,2023-08-20,2023-09-19,30,Low,0.0,0,12.54,0.0,518
SumeruGreen Peas3.6151,3.6,275.0,2022-11-05,2022-12-05,30,Low,0.0,0,12.09,0.0,517
KeventerFrozen -,4.0,180.0,2023-02-11,2023-03-13,30,Medium,1.0,0,10.23,0.0,273
TadaaBoiled Sweet,4.1,75.0,2022-10-27,2022-11-26,30,Medium,1.0,0,11.89,0.0,536
TadaaBoiled Sweet,4.0,69.0,2023-09-16,2023-10-16,30,Medium,1.0,0,11.84,0.0,536
TadaaBoiled Sweet,4.0,69.0,2024-04-22,2024-05-22,30,Medium,1.0,7,10.15,5.37,536
SptFrozen -,3.9,240.0,2024-03-14,2024-04-13,30,Medium,1.0,0,11.43,0.0,501
TadaaSweet Corn,3.8,175.0,2024-05-05,2024-06-04,30,Low,0.0,20,14.57,8.5,538
fresho!Frozen Sweet,3.9,200.0,2024-01-16,2024-02-15,30,Medium,1.0,0,10.87,0.0,743
Godrej YummiezGreen,3.7,160.0,2023-06-09,2023-07-09,30,Low,0.0,0,14.57,0.0,221
Godrej YummiezAmerican,4.0,110.0,2022-12-11,2023-01-10,30,Medium,1.0,0,10.25,0.0,220
FarmlandFrozen Sweet,3.7,110.0,2023-02-15,2023-03-17,30,Low,0.0,0,14.39,0.0,193
FarmlandFrozen Green,3.8,145.0,2023-12-12,2024-01-11,30,Low,0.0,0,14.8,0.0,192
SumeruSweet Corn3.8161,3.8,59.0,2023-07-31,2023-08-30,30,Low,0.0,0,13.47,0.0,518
SumeruGreen Peas3.6151,3.6,275.0,2024-07-09,2024-08-08,30,Low,0.0,85,14.33,0.0,517
KeventerFrozen -,4.0,180.0,2022-11-12,2022-12-12,30,Medium,1.0,0,10.3,0.0,273
TadaaBoiled Sweet,4.1,75.0,2024-10-22,2024-11-21,30,Medium,1.0,190,10.08,0.0,536
TadaaBoiled Sweet,4.0,69.0,2024-11-21,2024-12-21,30,Medium,1.0,220,11.07,0.0,536
TadaaBoiled Sweet,4.0,69.0,2022-10-11,2022-11-10,30,Medium,1.0,0,10.37,0.0,536
SptFrozen -,3.9,240.0,2024-12-18,2025-01-17,30,Medium,1.0,247,10.23,0.0,501
TadaaSweet Corn,3.8,175.0,2023-05-24,2023-06-23,30,Low,0.0,0,14.85,0.0,538
SptFrozen Green,3.7,240.0,2023-01-03,2023-02-02,30,Low,0.0,0,14.24,0.0,502
SptFrozen Green,3.7,240.0,2022-10-12,2022-11-11,30,Low,0.0,0,12.06,0.0,502
Precia5 Mix,4.0,200.0,2024-09-21,2024-10-21,30,Medium,1.0,159,11.57,0.0,446
TadaaBoiled Sweet,3.7,99.0,2023-09-07,2023-10-07,30,Low,0.0,0,14.43,0.0,536
TadaaBoiled Sweet,3.6,55.0,2024-03-02,2024-04-01,30,Low,0.0,0,12.14,0.0,536
Supa CornKernels,3.2,113.7,2022-11-05,2022-12-05,30,Low,0.0,0,13.27,0.0,525
TadaaBoiled Sweet,3.7,99.0,2022-07-18,2022-08-17,30,Low,0.0,0,12.51,0.0,536
TadaaBoiled Sweet,3.6,55.0,2023-02-03,2023-03-05,30,Low,0.0,0,13.79,0.0,536
Supa CornKernels,3.2,113.7,2024-07-23,2024-08-22,30,Low,0.0,99,14.3,0.0,525
PreciaWinter Green,3.7,200.0,2023-05-31,2023-06-30,30,Low,0.0,0,14.87,0.0,448
bb RoyalWheat,3.9,75.0,2024-11-14,2024-12-14,30,Medium,1.0,213,10.33,0.0,740
AashirvaadAtta/Godihittu -,4.1,540.0,2024-04-16,2024-05-16,30,Medium,1.0,1,10.38,54.18,12
24 Mantra,3.9,375.0,2023-01-04,2023-02-03,30,Medium,1.0,0,10.11,0.0,1
AHAARM.P. Wheat,4.1,70.0,2022-07-18,2022-08-17,30,Medium,1.0,0,10.24,0.0,5
Mai RasoiDalia4.245,4.2,96.0,2024-02-21,2024-03-22,30,Medium,1.0,0,10.79,0.0,321
Mayil MarkWhole,4.0,73.0,2023-11-12,2023-12-12,30,Medium,1.0,0,10.36,0.0,339
MAJORSamba Broken,5.0,115.0,2024-09-16,2024-10-16,30,High,,154,5.0,0.0,298
MAJOROrdinry Broken,5.0,42.0,2023-02-02,2023-03-04,30,High,,0,5.0,0.0,297
Sharmaji Ka,3.0,420.0,2024-07-14,2024-08-13,30,Low,0.0,90,13.52,0.0,490
bb RoyalSuperior-Mp-Sharbati-Atta/Godihittu,3.9,650.0,2023-12-11,2024-01-10,30,Medium,1.0,0,11.33,0.0,732
bb SUPER,5.0,600.0,2024-02-22,2024-03-23,30,High,,0,5.0,0.0,741
NutrapoornaPremium Gold,4.3,495.0,2023-09-09,2023-10-09,30,Medium,1.0,0,11.72,0.0,396
Two Brothers,4.5,499.0,2023-01-27,2023-02-26,30,Medium,1.0,0,11.9,0.0,596
RishtaWhole Wheat,4.4,60.0,2023-03-31,2023-04-30,30,Medium,1.0,0,10.88,0.0,464
NutrapoornaChapati Wheat,4.0,400.0,2023-07-10,2023-08-09,30,Medium,1.0,0,11.78,0.0,392
MayurankSooji -,4.3,28.0,2024-11-25,2024-12-25,30,Medium,1.0,224,10.41,0.0,344
Mayil MarkSamba,4.2,190.0,2024-07-11,2024-08-10,30,Medium,1.0,87,11.21,0.0,338
PillsburyAtta/Godihittu -,4.0,243.0,2024-12-15,2025-01-14,30,Medium,1.0,244,10.37,0.0,434
Natureland OrganicsWheat,4.2,70.0,2023-04-14,2023-05-14,30,Medium,1.0,0,10.81,0.0,371
GaneshWhole Wheat,4.2,276.0,2024-10-13,2024-11-12,30,Medium,1.0,181,10.66,0.0,210
NagaAtta Whole,4.1,70.0,2024-09-09,2024-10-09,30,Medium,1.0,147,11.1,0.0,359
bb RoyalOrganic,3.9,75.0,2024-11-18,2024-12-18,30,Medium,1.0,217,10.14,0.0,713
NagaRefined Wheat,4.1,42.0,2024-09-19,2024-10-19,30,Medium,1.0,157,11.52,0.0,360
MAJORSamba Broken,4.3,115.0,2023-11-16,2023-12-16,30,Medium,1.0,0,11.46,0.0,298
NagaSamba Broken,4.1,67.0,2025-01-19,2025-02-18,30,Medium,1.0,279,10.77,0.0,361
bb RoyalOrganic,3.9,149.0,2022-09-09,2022-10-09,30,Medium,1.0,0,10.18,0.0,713
NutrapoornaPhulka Roti,4.2,400.0,2023-10-25,2023-11-24,30,Medium,1.0,0,11.13,0.0,395
Laxmi BhogWhole,4.1,440.0,2023-08-03,2023-09-02,30,Medium,1.0,0,11.01,0.0,293
EliteSamba Broken,4.1,94.0,2025-02-27,2025-03-29,30,Medium,1.0,318,11.94,0.0,177
MOYUR100% Whole,4.1,55.0,2022-12-09,2023-01-08,30,Medium,1.0,0,11.57,0.0,302
BhagirathiPremium MP,4.2,350.0,2023-07-25,2023-08-24,30,Medium,1.0,0,10.41,0.0,67
Organic TattvaFlour,3.9,75.0,2022-09-02,2022-10-02,30,Medium,1.0,0,11.38,0.0,409
bb RoyalOrganic,4.0,489.0,2023-04-02,2023-05-02,30,Medium,1.0,0,11.31,0.0,713
AHAARChokar Yukt,3.7,480.0,2022-12-14,2023-01-13,30,Low,0.0,0,13.24,0.0,4
NutrapoornaMultigrain Wheat,4.2,420.0,2024-02-12,2024-03-13,30,Medium,1.0,0,10.23,0.0,394
Floryo100% Whole,4.0,410.0,2023-01-05,2023-02-04,30,Medium,1.0,0,10.08,0.0,194
Two Brothers,4.5,499.0,2023-10-14,2023-11-13,30,Medium,1.0,0,11.38,0.0,596
RishtaWhole Wheat,4.4,60.0,2023-01-20,2023-02-19,30,Medium,1.0,0,10.91,0.0,464
NutrapoornaChapati Wheat,4.0,400.0,2023-09-18,2023-10-18,30,Medium,1.0,0,10.62,0.0,392
MayurankSooji -,4.3,28.0,2023-08-18,2023-09-17,30,Medium,1.0,0,11.75,0.0,344
Mayil MarkSamba,4.2,190.0,2025-01-02,2025-02-01,30,Medium,1.0,262,11.49,0.0,338
FortuneChakki Fresh,4.0,99.0,2025-02-18,2025-03-20,30,Medium,1.0,309,10.67,0.0,199
Natureland OrganicsWheat,4.2,70.0,2023-05-21,2023-06-20,30,Medium,1.0,0,10.26,0.0,371
GaneshWhole Wheat,4.2,276.0,2023-08-04,2023-09-03,30,Medium,1.0,0,11.52,0.0,210
NagaAtta Whole,4.1,70.0,2024-03-27,2024-04-26,30,Medium,1.0,0,11.09,0.0,359
bb RoyalOrganic,3.9,75.0,2024-06-15,2024-07-15,30,Medium,1.0,61,11.83,0.0,713
NagaRefined Wheat,4.1,42.0,2022-10-17,2022-11-16,30,Medium,1.0,0,10.61,0.0,360
MAJORSamba Broken,4.3,115.0,2023-04-04,2023-05-04,30,Medium,1.0,0,10.65,0.0,298
NagaSamba Broken,4.1,67.0,2023-01-06,2023-02-05,30,Medium,1.0,0,11.04,0.0,361
AashirvaadBansi Rava,4.0,76.0,2024-03-02,2024-04-01,30,Medium,1.0,0,10.35,0.0,13
NutrapoornaPhulka Roti,4.2,400.0,2024-08-10,2024-09-09,30,Medium,1.0,117,10.65,0.0,395
Laxmi BhogWhole,4.1,440.0,2023-03-23,2023-04-22,30,Medium,1.0,0,10.13,0.0,293
EliteSamba Broken,4.1,94.0,2024-05-26,2024-06-25,30,Medium,1.0,41,11.98,0.0,177
MOYUR100% Whole,4.1,55.0,2025-04-08,2025-05-08,30,Medium,1.0,358,11.7,0.0,302
BhagirathiPremium MP,4.2,350.0,2022-10-18,2022-11-17,30,Medium,1.0,0,11.41,0.0,67
bb RoyalOrganic,4.0,489.0,2024-04-21,2024-05-21,30,Medium,1.0,6,10.56,41.31,713
AHAARChokar Yukt,3.7,480.0,2022-08-19,2022-09-18,30,Low,0.0,0,13.51,0.0,4
NutrapoornaMultigrain Wheat,4.2,420.0,2023-02-08,2023-03-10,30,Medium,1.0,0,11.62,0.0,394
bb RoyalWheat,3.9,80.0,2025-01-20,2025-02-19,30,Medium,1.0,280,10.29,0.0,740
PillsburyGold Atta,4.0,788.0,2022-08-13,2022-09-12,30,Medium,1.0,0,11.26,0.0,435
Magik CookAtta/Whole,4.0,275.0,2024-10-02,2024-11-01,30,Medium,1.0,170,11.91,0.0,313
bb RoyalOrganic,3.9,150.0,2023-06-20,2023-07-20,30,Medium,1.0,0,10.01,0.0,713
bb RoyalBroken,4.0,40.0,2023-01-20,2023-02-19,30,Medium,1.0,0,10.23,0.0,676
AashirvaadM.P. Chakki,3.8,560.0,2024-08-30,2024-09-29,30,Low,0.0,137,12.98,0.0,19
AashirvaadSamba Broken,4.0,154.0,2024-11-12,2024-12-12,30,Medium,1.0,211,10.52,0.0,28
RajdhaniWhole Wheat,4.0,449.0,2024-03-05,2024-04-04,30,Medium,1.0,0,11.51,0.0,458
Floryo100% Whole,4.6,365.0,2024-06-12,2024-07-12,30,High,,58,5.0,0.0,194
bb SUPER,4.0,75.0,2023-07-25,2023-08-24,30,Medium,1.0,0,10.04,0.0,741
Gm FoodsM.P.,3.9,320.0,2023-05-18,2023-06-17,30,Medium,1.0,0,11.82,0.0,213
bb SUPER,3.9,70.0,2024-02-08,2024-03-09,30,Medium,1.0,0,10.45,0.0,741
Dinesh Flour,4.0,430.0,2023-07-20,2023-08-19,30,Medium,1.0,0,11.91,0.0,161
MOYURWheat Flour/Super,4.1,60.0,2024-10-06,2024-11-05,30,Medium,1.0,174,11.19,0.0,303
PANSARIMaida -,3.9,60.0,2024-04-24,2024-05-24,30,Medium,1.0,9,11.2,4.7,423
Safe HarvestWheat,3.9,80.0,2023-01-13,2023-02-12,30,Medium,1.0,0,11.41,0.0,484
AmulWhole Wheat,3.9,470.0,2023-05-06,2023-06-05,30,Medium,1.0,0,10.15,0.0,46
bb RoyalRed,3.9,100.0,2025-02-16,2025-03-18,30,Medium,1.0,307,11.29,0.0,723
Shree NeelkamalWheat,3.9,250.0,2024-03-16,2024-04-15,30,Medium,1.0,0,10.54,0.0,491
bb SUPER,3.3,600.0,2024-07-04,2024-08-03,30,Low,0.0,80,13.44,0.0,741
SakasLokwan Wheat,3.8,375.0,2023-03-30,2023-04-29,30,Low,0.0,0,12.55,0.0,487
SakasSihor Wheat,3.8,375.0,2022-08-01,2022-08-31,30,Low,0.0,0,12.1,0.0,488
EliteWhole Wheat,3.7,570.0,2024-03-20,2024-04-19,30,Low,0.0,0,12.81,0.0,178
Mai RasoiRoasted,3.8,102.0,2024-10-21,2024-11-20,30,Low,0.0,189,14.29,0.0,331
Floryo7 Grains,5.0,599.0,2023-11-21,2023-12-21,30,High,,0,5.0,0.0,195
NutrapoornaPunjabi Wheat,3.7,400.0,2023-11-28,2023-12-28,30,Low,0.0,0,14.52,0.0,397
bb RoyalOrganic,3.6,375.0,2023-03-18,2023-04-17,30,Low,0.0,0,13.14,0.0,713
Natureland OrganicsWheat,3.7,75.0,2024-12-09,2025-01-08,30,Low,0.0,238,14.6,0.0,371
SOHNAPunjab Whole,3.7,399.0,2023-03-10,2023-04-09,30,Low,0.0,0,12.72,0.0,471
Vijay GoldGold,3.7,70.0,2025-03-20,2025-04-19,30,Low,0.0,339,13.33,0.0,608
AashirvaadSugar Release,4.2,385.0,2024-12-04,2025-01-03,30,Medium,1.0,233,10.93,0.0,32
Magik CookAtta/Whole,4.0,275.0,2024-09-04,2024-10-04,30,Medium,1.0,142,11.51,0.0,313
bb RoyalOrganic,3.9,150.0,2023-11-08,2023-12-08,30,Medium,1.0,0,10.59,0.0,713
bb RoyalBroken,4.0,40.0,2025-03-30,2025-04-29,30,Medium,1.0,349,11.1,0.0,676
AashirvaadM.P. Chakki,3.8,560.0,2023-07-27,2023-08-26,30,Low,0.0,0,12.23,0.0,19
AashirvaadSamba Broken,4.0,154.0,2022-11-13,2022-12-13,30,Medium,1.0,0,11.46,0.0,28
RajdhaniWhole Wheat,4.0,449.0,2024-06-12,2024-07-12,30,Medium,1.0,58,10.36,0.0,458
bb SUPER,4.0,75.0,2023-07-22,2023-08-21,30,Medium,1.0,0,11.35,0.0,741
Gm FoodsM.P.,3.9,320.0,2023-12-22,2024-01-21,30,Medium,1.0,0,10.88,0.0,213
bb SUPER,3.9,70.0,2023-10-31,2023-11-30,30,Medium,1.0,0,11.05,0.0,741
Dinesh Flour,4.0,430.0,2023-05-16,2023-06-15,30,Medium,1.0,0,11.42,0.0,161
MOYURWheat Flour/Super,4.1,60.0,2024-05-23,2024-06-22,30,Medium,1.0,38,11.8,0.0,303
PANSARIMaida -,3.9,60.0,2024-03-31,2024-04-30,30,Medium,1.0,0,10.26,0.0,423
Safe HarvestWheat,3.9,80.0,2023-06-15,2023-07-15,30,Medium,1.0,0,11.64,0.0,484
AmulWhole Wheat,3.9,470.0,2024-04-10,2024-05-10,30,Medium,1.0,0,10.83,0.0,46
bb RoyalRed,3.9,100.0,2024-09-22,2024-10-22,30,Medium,1.0,160,10.1,0.0,723
Shree NeelkamalWheat,3.9,250.0,2024-05-04,2024-06-03,30,Medium,1.0,19,11.2,10.27,491
bb SUPER,3.3,600.0,2022-12-15,2023-01-14,30,Low,0.0,0,14.36,0.0,741
SakasLokwan Wheat,3.8,375.0,2023-05-13,2023-06-12,30,Low,0.0,0,14.83,0.0,487
SakasSihor Wheat,3.8,375.0,2024-08-21,2024-09-20,30,Low,0.0,128,14.03,0.0,488
EliteWhole Wheat,3.7,570.0,2024-08-25,2024-09-24,30,Low,0.0,132,13.51,0.0,178
Mai RasoiRoasted,3.8,102.0,2024-04-22,2024-05-22,30,Low,0.0,7,12.37,9.67,331
NutrapoornaPunjabi Wheat,3.7,400.0,2025-02-23,2025-03-25,30,Low,0.0,314,12.26,0.0,397
MannaMultigrain Atta,4.3,199.0,2022-10-25,2022-11-24,30,Medium,1.0,0,10.04,0.0,337
bb RoyalOrganic,3.6,375.0,2024-05-10,2024-06-09,30,Low,0.0,25,12.26,7.66,713
Natureland OrganicsWheat,3.7,75.0,2023-09-07,2023-10-07,30,Low,0.0,0,14.01,0.0,371
SOHNAPunjab Whole,3.7,399.0,2022-12-18,2023-01-17,30,Low,0.0,0,12.37,0.0,471
Vijay GoldGold,3.7,70.0,2024-08-31,2024-09-30,30,Low,0.0,138,13.62,0.0,608
NutrapoornaDaily Need,3.3,375.0,2024-05-09,2024-06-08,30,Low,0.0,24,14.05,10.54,393
bb SUPER,3.0,65.0,2025-03-19,2025-04-18,30,Low,0.0,338,12.19,0.0,741
bb RoyalOrganic,4.0,150.0,2024-10-02,2024-11-01,30,Medium,1.0,170,10.84,0.0,713
Sharmaji Ka,3.7,355.0,2023-06-09,2023-07-09,30,Low,0.0,0,12.59,0.0,490
bb RoyalWheat,3.7,400.0,2023-07-16,2023-08-15,30,Low,0.0,0,12.94,0.0,740
bb SUPER,4.0,70.0,2024-04-19,2024-05-19,30,Medium,1.0,4,10.27,6.23,741
bb RoyalMaida452573,4.0,375.0,2022-11-22,2022-12-22,30,Medium,1.0,0,10.28,0.0,705
bb RoyalOrganic,3.1,1938.0,2024-02-03,2024-03-04,30,Low,0.0,0,12.06,0.0,713
bb RoyalOrganic,3.6,1998.0,2024-10-11,2024-11-10,30,Low,0.0,179,12.06,0.0,713
NutrapoornaDaily Need,3.3,375.0,2022-11-24,2022-12-24,30,Low,0.0,0,14.44,0.0,393
bb SUPER,3.0,65.0,2022-12-23,2023-01-22,30,Low,0.0,0,14.03,0.0,741
Sharmaji Ka,3.7,355.0,2023-09-24,2023-10-24,30,Low,0.0,0,14.14,0.0,490
iD fresho!Whole,3.8,220.0,2023-11-12,2023-12-12,30,Low,0.0,0,14.66,0.0,748
Safe HarvestWheat,4.0,60.0,2022-08-25,2022-09-24,30,Medium,1.0,0,11.48,0.0,484
bb RoyalOrganic,3.1,1938.0,2024-05-07,2024-06-06,30,Low,0.0,22,14.74,76.18,713
bb SUPER,4.0,73.0,2022-11-18,2022-12-18,30,Medium,1.0,0,10.45,0.0,741
bb RoyalMultigrain,3.9,660.0,2023-03-28,2023-04-27,30,Medium,1.0,0,10.05,0.0,712
PillsburyMultigrain Atta,4.0,728.0,2023-09-04,2023-10-04,30,Medium,1.0,0,11.36,0.0,436
Nature FreshSampoorna,4.0,475.0,2025-02-07,2025-03-09,30,Medium,1.0,298,10.71,0.0,366
MannaMulti Millet,4.1,699.0,2025-02-18,2025-03-20,30,Medium,1.0,309,11.71,0.0,336
AashirvaadNatureâ€™s Superfoods,4.1,238.0,2024-05-01,2024-05-31,30,Medium,1.0,16,11.16,12.4,21
LO! FoodsUltra,4.0,599.0,2024-09-15,2024-10-15,30,Medium,1.0,153,10.86,0.0,288
24 Mantra,4.0,350.0,2023-05-07,2023-06-06,30,Medium,1.0,0,11.97,0.0,1
The Better,4.5,550.0,2024-04-08,2024-05-08,30,Medium,1.0,0,10.2,0.0,583
Sugar WatchersLow,4.2,1158.0,2024-06-20,2024-07-20,30,Medium,1.0,66,11.9,0.0,515
Better NutritionBio-Fortified,5.0,500.0,2022-09-09,2022-10-09,30,High,,0,5.0,0.0,66
PANSARIMultigrain Atta52,5.0,425.0,2023-04-22,2023-05-22,30,High,,0,5.0,0.0,424
iD fresho!Homestyle,3.7,210.0,2023-12-25,2024-01-24,30,Low,0.0,0,13.58,0.0,745
Qualinut GourmetOats,5.0,310.0,2022-12-10,2023-01-09,30,High,,0,5.0,0.0,453
Hanumanta FoodsChakki,5.0,55.0,2023-07-09,2023-08-08,30,High,,0,5.0,0.0,226
Sugar.FitActive Sugar,5.0,300.0,2022-09-11,2022-10-11,30,High,,0,5.0,0.0,516
The Better,5.0,229.0,2023-08-13,2023-09-12,30,High,,0,5.0,0.0,583
Dinesh Flour,3.5,78.0,2024-06-24,2024-07-24,30,Low,0.0,70,14.37,0.0,161
Sugar WatchersGluten,3.1,229.0,2025-02-02,2025-03-04,30,Low,0.0,293,14.1,0.0,514
Organic TattvaOrganic,4.0,140.0,2024-12-23,2025-01-22,30,Medium,1.0,252,11.18,0.0,412
Kitchens Of,3.8,130.0,2023-04-18,2023-05-18,30,Low,0.0,0,14.76,0.0,278
bb RoyalMultigrain,3.9,660.0,2023-07-19,2023-08-18,30,Medium,1.0,0,11.73,0.0,712
PillsburyMultigrain Atta,4.0,728.0,2024-06-25,2024-07-25,30,Medium,1.0,71,10.92,0.0,436
Nature FreshSampoorna,4.0,475.0,2023-08-07,2023-09-06,30,Medium,1.0,0,11.11,0.0,366
MannaMulti Millet,4.1,699.0,2023-09-17,2023-10-17,30,Medium,1.0,0,10.55,0.0,336
AashirvaadNatureâ€™s Superfoods,4.1,238.0,2024-12-24,2025-01-23,30,Medium,1.0,253,10.71,0.0,21
LO! FoodsUltra,4.0,599.0,2022-09-04,2022-10-04,30,Medium,1.0,0,10.28,0.0,288
Safe HarvestWhole,3.8,425.0,2023-03-08,2023-04-07,30,Low,0.0,0,14.65,0.0,486
The Better,4.5,550.0,2024-12-16,2025-01-15,30,Medium,1.0,245,11.96,0.0,583
Sugar WatchersLow,4.2,1158.0,2023-07-29,2023-08-28,30,Medium,1.0,0,11.89,0.0,515
Better NutritionBio-Fortified,5.0,500.0,2023-04-24,2023-05-24,30,High,,0,5.0,0.0,66
PANSARIMultigrain Atta52,5.0,425.0,2023-09-22,2023-10-22,30,High,,0,5.0,0.0,424
Sri Sri,3.9,415.0,2022-09-01,2022-10-01,30,Medium,1.0,0,11.42,0.0,503
Qualinut GourmetOats,5.0,310.0,2023-07-16,2023-08-15,30,High,,0,5.0,0.0,453
Hanumanta FoodsChakki,5.0,55.0,2024-08-14,2024-09-13,30,High,,121,5.0,0.0,226
Sugar.FitActive Sugar,5.0,300.0,2025-03-29,2025-04-28,30,High,,348,5.0,0.0,516
The Better,5.0,229.0,2024-07-19,2024-08-18,30,High,,95,5.0,0.0,583
Dinesh Flour,3.5,78.0,2022-07-30,2022-08-29,30,Low,0.0,0,12.89,0.0,161
Sugar WatchersGluten,3.1,229.0,2022-09-05,2022-10-05,30,Low,0.0,0,14.04,0.0,514
EliteWhole Wheat,3.7,570.0,2025-01-22,2025-02-21,30,Low,0.0,282,13.39,0.0,178
GaneshGold -,4.4,250.0,2024-10-31,2024-11-30,30,Medium,1.0,199,11.09,0.0,208
AashirvaadDouble Roasted,4.0,82.0,2022-12-22,2023-01-21,30,Medium,1.0,0,10.19,0.0,16
NANDIChakki Fresh,4.1,465.0,2023-07-11,2023-08-10,30,Medium,1.0,0,10.5,0.0,356
GryhosthyAtta -,4.4,66.0,2023-03-04,2023-04-03,30,Medium,1.0,0,11.66,0.0,225
PonkathirGrand Atta,4.3,79.0,2024-02-04,2024-03-05,30,Medium,1.0,0,11.84,0.0,438
GaneshMultigrain Atta4.2487,4.2,82.0,2023-02-20,2023-03-22,30,Medium,1.0,0,11.61,0.0,209
Silver CoinTraditional,4.1,290.0,2023-01-04,2023-02-03,30,Medium,1.0,0,10.16,0.0,492
AashirvaadAtta -,4.2,58.0,2024-02-19,2024-03-20,30,Medium,1.0,0,11.7,0.0,10
VivattaAtta/Godihittu -,4.1,360.0,2022-10-19,2022-11-18,30,Medium,1.0,0,11.55,0.0,614
EliteBroken Wheat,4.0,68.0,2023-03-08,2023-04-07,30,Medium,1.0,0,10.0,0.0,173
WheatkartChakki Fresh,4.0,270.0,2022-11-02,2022-12-02,30,Medium,1.0,0,10.49,0.0,619
PavizhamChakki Fresh,4.0,360.0,2022-10-23,2022-11-22,30,Medium,1.0,0,11.38,0.0,429
Dinesh Flour,4.0,515.0,2022-11-17,2022-12-17,30,Medium,1.0,0,10.82,0.0,161
FortunePremium Sharbati,4.3,330.0,2024-06-09,2024-07-09,30,Medium,1.0,55,10.66,0.0,203
PANSARIMP Sharbati,3.9,360.0,2023-01-25,2023-02-24,30,Medium,1.0,0,11.52,0.0,421
SamratPremium Chakki,4.0,280.0,2025-03-06,2025-04-05,30,Medium,1.0,325,10.72,0.0,489
10XShakti Chakki,4.0,240.0,2022-12-24,2023-01-23,30,Medium,1.0,0,10.31,0.0,0
AashirvaadShudh Chakki,4.0,1410.0,2022-12-15,2023-01-14,30,Medium,1.0,0,11.29,0.0,31
UttamPremium Chakki,3.9,230.0,2025-03-11,2025-04-10,30,Medium,1.0,330,10.04,0.0,602
GaneshDiabetes Control,3.9,79.0,2023-12-04,2024-01-03,30,Medium,1.0,0,11.07,0.0,207
PANSARIChakki Fresh,3.9,492.0,2023-07-12,2023-08-11,30,Medium,1.0,0,11.35,0.0,418
Ambe AgrofoodsTraditional,3.9,220.0,2024-09-09,2024-10-09,30,Medium,1.0,147,11.16,0.0,39
Vikram MillsFresh,3.9,233.0,2022-10-15,2022-11-14,30,Medium,1.0,0,10.9,0.0,613
RosegoldChakki Atta3.873,3.8,220.0,2022-08-29,2022-09-28,30,Low,0.0,0,12.54,0.0,466
HiltonChakki Fresh,3.8,475.0,2024-07-15,2024-08-14,30,Low,0.0,91,13.3,0.0,242
HomefillsChakki Fresh,3.7,260.0,2024-01-25,2024-02-24,30,Low,0.0,0,12.22,0.0,244
Natureland OrganicsWhole,3.8,399.0,2024-08-05,2024-09-04,30,Low,0.0,112,12.71,0.0,372
ArjunSpecial Chakki,3.6,440.0,2024-07-26,2024-08-25,30,Low,0.0,102,14.02,0.0,49
HomefillsSignature Special,3.5,332.0,2025-04-11,2025-05-11,30,Low,0.0,361,14.07,0.0,246
AHAARSuper Chakki,3.0,150.0,2023-02-02,2023-03-04,30,Low,0.0,0,14.47,0.0,7
AashirvaadAtta With,3.2,80.0,2025-04-10,2025-05-10,30,Low,0.0,360,12.0,0.0,11
EliteWhole Wheat,3.7,570.0,2024-05-17,2024-06-16,30,Low,0.0,32,12.29,0.0,178
GaneshGold -,4.4,250.0,2024-08-11,2024-09-10,30,Medium,1.0,118,10.72,0.0,208
24 Mantra,3.9,110.0,2024-09-18,2024-10-18,30,Medium,1.0,156,10.72,0.0,1
